Date,Content,Video title,Video publish time,Duration,Views
2025-11-03,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-04,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-05,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-06,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-07,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-08,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-09,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-10,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-11,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-12,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-13,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-14,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-15,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-16,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-17,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-18,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-19,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-20,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-21,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-22,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-23,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-24,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-25,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-26,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-27,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-28,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-29,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-11-30,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-01,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-02,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-03,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-04,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-05,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-06,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-07,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-08,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-09,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-10,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-11,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-12,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-13,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-14,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-15,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-16,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-17,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-18,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-19,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-20,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-21,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-22,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-23,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-24,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-25,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-26,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-27,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-28,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-29,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-30,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2025-12-31,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-01,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-02,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-03,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-04,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-05,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-06,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-07,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-08,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-09,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-10,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-11,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-12,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-13,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-14,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-15,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-16,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-17,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-18,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-19,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-20,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,1
2026-01-21,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-22,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,2
2026-01-23,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-24,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-25,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-26,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-27,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-28,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-29,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-30,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-01-31,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-01,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-02,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-03,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-04,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-05,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-06,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-07,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-08,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-09,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-10,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-11,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-12,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-13,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-14,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-15,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-16,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-17,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-18,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-19,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-20,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,1
2026-02-21,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-22,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-23,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-24,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-25,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-26,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-27,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-02-28,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-01,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-02,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-03,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,1
2026-03-04,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-05,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-06,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-07,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-08,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-09,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-10,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-11,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-12,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-13,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-14,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-15,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-16,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-17,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-18,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-19,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-20,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-21,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-22,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-23,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-24,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-25,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2026-03-26,ZG3rX5DZtjQ,Zucchini Brownie Nourish Chicago,"Sep 4, 2025",327,0
2024-12-20,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,9
2024-12-21,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-22,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2024-12-23,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,6
2024-12-24,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-25,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2024-12-26,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-27,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-28,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-29,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-30,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2024-12-31,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-01,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-02,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-03,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-04,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-05,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-06,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-07,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-08,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-09,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,2
2025-01-10,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-11,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,4
2025-01-12,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-01-13,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-14,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-15,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-16,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-17,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-18,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-19,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-20,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-21,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-22,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-23,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,3
2025-01-24,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,2
2025-01-25,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-26,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-27,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-01-28,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-29,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-30,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-01-31,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-01,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-02-02,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-03,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-04,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-05,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-02-06,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-07,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-08,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-09,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-10,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-11,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-02-12,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-13,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-14,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-15,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-16,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-17,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-18,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-19,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-20,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-21,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-22,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-23,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-24,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-25,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-26,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-27,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-02-28,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-01,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-02,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-03,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-04,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-05,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-06,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-07,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-03-08,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-09,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-10,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-03-11,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-12,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-13,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-14,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-15,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-16,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-17,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-03-18,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-03-19,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-03-20,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-21,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-22,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-23,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-03-24,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-25,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-26,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-27,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-28,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-29,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-30,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-03-31,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-01,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-02,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,2
2025-04-03,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-04,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-05,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-04-06,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-07,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-08,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-09,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-10,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-11,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-12,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-13,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-14,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-15,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-16,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-17,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
2025-04-18,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,1
2025-04-19,rVTD_cfKFuI,The Science of Jell O Nourish Chicago,"Dec 20, 2024",252,0
